,Censo,Cuadro,Link,Provincia,Departamento,Indicador,Unidad de registro,Valor
4770,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Sauce ,Hectáreas,0.0
4771,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Sauce álamo,Hectáreas,0.0
4772,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Algarrobo,Hectáreas,0.0
4773,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Araucaria,Hectáreas,0.0
4774,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Cedro,Hectáreas,0.0
4775,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Pehuén,Hectáreas,0.0
4776,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Tipa,Hectáreas,0.0
4777,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Peteribí,Hectáreas,0.0
4778,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Lapacho,Hectáreas,0.0
4779,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Guatambú,Hectáreas,0.0
4780,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Lenga,Hectáreas,0.0
4781,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Quebracho,Hectáreas,0.0
4782,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Otras forestales nativas,Hectáreas,0.0
4783,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14126,Córdoba,San Alberto,Otras forestales,Hectáreas,0.0
4784,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Total,Hectáreas,0.0
4785,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Álamo,Hectáreas,0.0
4786,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Eucalipto,Hectáreas,0.0
4787,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Grevillea,Hectáreas,0.0
4788,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Kiri,Hectáreas,0.0
4789,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Paraíso,Hectáreas,0.0
4790,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Toona,Hectáreas,0.0
4791,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Pino,Hectáreas,0.0
4792,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Pino oregon,Hectáreas,0.0
4793,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Sauce ,Hectáreas,0.0
4794,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Sauce álamo,Hectáreas,0.0
4795,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Algarrobo,Hectáreas,0.0
4796,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Araucaria,Hectáreas,0.0
4797,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Cedro,Hectáreas,0.0
4798,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Pehuén,Hectáreas,0.0
4799,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Tipa,Hectáreas,0.0
4800,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Peteribí,Hectáreas,0.0
4801,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Lapacho,Hectáreas,0.0
4802,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Guatambú,Hectáreas,0.0
4803,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Lenga,Hectáreas,0.0
4804,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Quebracho,Hectáreas,0.0
4805,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Otras forestales nativas,Hectáreas,0.0
4806,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14133,Córdoba,San Javier,Otras forestales,Hectáreas,0.0
4807,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Total,Hectáreas,4.0
4808,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Álamo,Hectáreas,1.0
4809,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Eucalipto,Hectáreas,0.0
4810,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Grevillea,Hectáreas,0.0
4811,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Kiri,Hectáreas,0.0
4812,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Paraíso,Hectáreas,0.0
4813,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Toona,Hectáreas,0.0
4814,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Pino,Hectáreas,0.0
4815,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Pino oregon,Hectáreas,0.0
4816,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Sauce ,Hectáreas,1.0
4817,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Sauce álamo,Hectáreas,0.0
4818,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Algarrobo,Hectáreas,0.0
4819,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Araucaria,Hectáreas,0.0
4820,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Cedro,Hectáreas,0.0
4821,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Pehuén,Hectáreas,0.0
4822,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Tipa,Hectáreas,0.0
4823,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Peteribí,Hectáreas,0.0
4824,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Lapacho,Hectáreas,2.0
4825,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Guatambú,Hectáreas,0.0
4826,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Lenga,Hectáreas,0.0
4827,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Quebracho,Hectáreas,0.0
4828,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Otras forestales nativas,Hectáreas,0.0
4829,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14140,Córdoba,San Justo,Otras forestales,Hectáreas,0.0
4830,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Total,Hectáreas,6246.0
4831,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Álamo,Hectáreas,0.0
4832,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Eucalipto,Hectáreas,31.0
4833,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Grevillea,Hectáreas,0.0
4834,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Kiri,Hectáreas,0.0
4835,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Paraíso,Hectáreas,0.0
4836,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Toona,Hectáreas,0.0
4837,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Pino,Hectáreas,4435.0
4838,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Pino oregon,Hectáreas,0.0
4839,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Sauce ,Hectáreas,0.0
4840,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Sauce álamo,Hectáreas,0.0
4841,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Algarrobo,Hectáreas,0.0
4842,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Araucaria,Hectáreas,0.0
4843,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Cedro,Hectáreas,100.0
4844,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Pehuén,Hectáreas,0.0
4845,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Tipa,Hectáreas,0.0
4846,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Peteribí,Hectáreas,0.0
4847,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Lapacho,Hectáreas,0.0
4848,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Guatambú,Hectáreas,0.0
4849,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Lenga,Hectáreas,0.0
4850,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Quebracho,Hectáreas,0.0
4851,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Otras forestales nativas,Hectáreas,0.0
4852,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14147,Córdoba,Santa María,Otras forestales,Hectáreas,1680.0
4853,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Total,Hectáreas,0.0
4854,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Álamo,Hectáreas,0.0
4855,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Eucalipto,Hectáreas,0.0
4856,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Grevillea,Hectáreas,0.0
4857,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Kiri,Hectáreas,0.0
4858,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Paraíso,Hectáreas,0.0
4859,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Toona,Hectáreas,0.0
4860,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Pino,Hectáreas,0.0
4861,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Pino oregon,Hectáreas,0.0
4862,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Sauce ,Hectáreas,0.0
4863,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Sauce álamo,Hectáreas,0.0
4864,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Algarrobo,Hectáreas,0.0
4865,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Araucaria,Hectáreas,0.0
4866,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Cedro,Hectáreas,0.0
4867,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Pehuén,Hectáreas,0.0
4868,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Tipa,Hectáreas,0.0
4869,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Peteribí,Hectáreas,0.0
4870,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Lapacho,Hectáreas,0.0
4871,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Guatambú,Hectáreas,0.0
4872,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Lenga,Hectáreas,0.0
4873,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Quebracho,Hectáreas,0.0
4874,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Otras forestales nativas,Hectáreas,0.0
4875,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14154,Córdoba,Sobremonte,Otras forestales,Hectáreas,0.0
4876,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Total,Hectáreas,40.0
4877,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Álamo,Hectáreas,0.0
4878,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Eucalipto,Hectáreas,0.0
4879,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Grevillea,Hectáreas,0.0
4880,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Kiri,Hectáreas,0.0
4881,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Paraíso,Hectáreas,0.0
4882,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Toona,Hectáreas,0.0
4883,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Pino,Hectáreas,40.0
4884,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Pino oregon,Hectáreas,0.0
4885,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Sauce ,Hectáreas,0.0
4886,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Sauce álamo,Hectáreas,0.0
4887,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Algarrobo,Hectáreas,0.0
4888,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Araucaria,Hectáreas,0.0
4889,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Cedro,Hectáreas,0.0
4890,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Pehuén,Hectáreas,0.0
4891,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Tipa,Hectáreas,0.0
4892,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Peteribí,Hectáreas,0.0
4893,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Lapacho,Hectáreas,0.0
4894,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Guatambú,Hectáreas,0.0
4895,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Lenga,Hectáreas,0.0
4896,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Quebracho,Hectáreas,0.0
4897,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Otras forestales nativas,Hectáreas,0.0
4898,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14161,Córdoba,Tercero Arriba,Otras forestales,Hectáreas,0.0
4899,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Total,Hectáreas,0.0
4900,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Álamo,Hectáreas,0.0
4901,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Eucalipto,Hectáreas,0.0
4902,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Grevillea,Hectáreas,0.0
4903,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Kiri,Hectáreas,0.0
4904,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Paraíso,Hectáreas,0.0
4905,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Toona,Hectáreas,0.0
4906,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Pino,Hectáreas,0.0
4907,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Pino oregon,Hectáreas,0.0
4908,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Sauce ,Hectáreas,0.0
4909,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Sauce álamo,Hectáreas,0.0
4910,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Algarrobo,Hectáreas,0.0
4911,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Araucaria,Hectáreas,0.0
4912,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Cedro,Hectáreas,0.0
4913,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Pehuén,Hectáreas,0.0
4914,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Tipa,Hectáreas,0.0
4915,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Peteribí,Hectáreas,0.0
4916,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Lapacho,Hectáreas,0.0
4917,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Guatambú,Hectáreas,0.0
4918,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Lenga,Hectáreas,0.0
4919,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Quebracho,Hectáreas,0.0
4920,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Otras forestales nativas,Hectáreas,0.0
4921,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14168,Córdoba,Totoral,Otras forestales,Hectáreas,0.0
4922,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Total,Hectáreas,0.0
4923,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Álamo,Hectáreas,0.0
4924,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Eucalipto,Hectáreas,0.0
4925,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Grevillea,Hectáreas,0.0
4926,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Kiri,Hectáreas,0.0
4927,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Paraíso,Hectáreas,0.0
4928,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Toona,Hectáreas,0.0
4929,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Pino,Hectáreas,0.0
4930,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Pino oregon,Hectáreas,0.0
4931,2018,"Bosques y montes implantados. Superficie implantada por especie, según departamento, en hectáreas. Al 30 de junio de 2018",14175,Córdoba,Tulumba,Sauce ,Hectáreas,0.0
