Censo,Cuadro,Provincia,Departamento,Indicador,Unidad de registro,Valor,Link
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,moreno,Trébol rojo,Hectáreas,0.0,06560
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,moreno,Otras perennes puras,Hectáreas,0.0,06560
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,moreno,Alfalfa consociada,Hectáreas,0.0,06560
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,moreno,Otras perennes consociadas,Hectáreas,0.0,06560
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,moreno,Sin discriminar,Hectáreas,0.0,06560
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Total,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Achicoria,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Agropiro,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Alfalfa pura,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Cebadilla criolla,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Falaris,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Festuca,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Lotus,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Panicum,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Pasto llorón,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Pasto ovillo,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Pasto Pangola,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Raigrás perenne,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Sorgo negro,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Trébol blanco,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Trébol rojo,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Otras perennes puras,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Alfalfa consociada,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Otras perennes consociadas,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,morón,Sin discriminar,Hectáreas,0.0,06568
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Total,Hectáreas,17657.5,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Achicoria,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Agropiro,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Alfalfa pura,Hectáreas,134.5,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Cebadilla criolla,Hectáreas,290.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Falaris,Hectáreas,2.5,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Festuca,Hectáreas,542.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Lotus,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Panicum,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Pasto llorón,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Pasto ovillo,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Pasto Pangola,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Raigrás perenne,Hectáreas,55.5,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Sorgo negro,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Trébol blanco,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Trébol rojo,Hectáreas,4.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Otras perennes puras,Hectáreas,173.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Alfalfa consociada,Hectáreas,1011.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Otras perennes consociadas,Hectáreas,15445.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,navarro,Sin discriminar,Hectáreas,0.0,06574
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Total,Hectáreas,42244.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Achicoria,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Agropiro,Hectáreas,825.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Alfalfa pura,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Cebadilla criolla,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Falaris,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Festuca,Hectáreas,158.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Lotus,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Panicum,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Pasto llorón,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Pasto ovillo,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Pasto Pangola,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Raigrás perenne,Hectáreas,193.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Sorgo negro,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Trébol blanco,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Trébol rojo,Hectáreas,1063.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Otras perennes puras,Hectáreas,175.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Alfalfa consociada,Hectáreas,10662.5,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Otras perennes consociadas,Hectáreas,29167.5,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,necochea,Sin discriminar,Hectáreas,0.0,06581
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Total,Hectáreas,30850.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Achicoria,Hectáreas,0.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Agropiro,Hectáreas,609.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Alfalfa pura,Hectáreas,329.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Cebadilla criolla,Hectáreas,14.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Falaris,Hectáreas,46.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Festuca,Hectáreas,1821.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Lotus,Hectáreas,0.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Panicum,Hectáreas,0.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Pasto llorón,Hectáreas,0.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Pasto ovillo,Hectáreas,382.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Pasto Pangola,Hectáreas,158.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Raigrás perenne,Hectáreas,1291.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Sorgo negro,Hectáreas,0.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Trébol blanco,Hectáreas,26.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Trébol rojo,Hectáreas,309.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Otras perennes puras,Hectáreas,13.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Alfalfa consociada,Hectáreas,3411.8,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Otras perennes consociadas,Hectáreas,22291.2,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,nueve de julio,Sin discriminar,Hectáreas,149.0,06588
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Total,Hectáreas,67038.5,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Achicoria,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Agropiro,Hectáreas,2359.5,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Alfalfa pura,Hectáreas,37.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Cebadilla criolla,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Falaris,Hectáreas,45.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Festuca,Hectáreas,2852.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Lotus,Hectáreas,151.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Panicum,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Pasto llorón,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Pasto ovillo,Hectáreas,889.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Pasto Pangola,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Raigrás perenne,Hectáreas,436.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Sorgo negro,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Trébol blanco,Hectáreas,708.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Trébol rojo,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Otras perennes puras,Hectáreas,190.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Alfalfa consociada,Hectáreas,1335.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Otras perennes consociadas,Hectáreas,58036.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,olavarría,Sin discriminar,Hectáreas,0.0,06595
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Total,Hectáreas,41337.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Achicoria,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Agropiro,Hectáreas,27420.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Alfalfa pura,Hectáreas,6236.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Cebadilla criolla,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Falaris,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Festuca,Hectáreas,306.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Lotus,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Panicum,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Pasto llorón,Hectáreas,1081.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Pasto ovillo,Hectáreas,10.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Pasto Pangola,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Raigrás perenne,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Sorgo negro,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Trébol blanco,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Trébol rojo,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Otras perennes puras,Hectáreas,50.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Alfalfa consociada,Hectáreas,3697.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Otras perennes consociadas,Hectáreas,2537.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,patagones,Sin discriminar,Hectáreas,0.0,06602
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Total,Hectáreas,46517.7,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Achicoria,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Agropiro,Hectáreas,77.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Alfalfa pura,Hectáreas,640.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Cebadilla criolla,Hectáreas,60.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Falaris,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Festuca,Hectáreas,563.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Lotus,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Panicum,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Pasto llorón,Hectáreas,638.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Pasto ovillo,Hectáreas,178.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Pasto Pangola,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Raigrás perenne,Hectáreas,916.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Sorgo negro,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Trébol blanco,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Trébol rojo,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Otras perennes puras,Hectáreas,457.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Alfalfa consociada,Hectáreas,24817.5,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Otras perennes consociadas,Hectáreas,18171.2,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pehuajó,Sin discriminar,Hectáreas,0.0,06609
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Total,Hectáreas,54997.7,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Achicoria,Hectáreas,0.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Agropiro,Hectáreas,561.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Alfalfa pura,Hectáreas,322.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Cebadilla criolla,Hectáreas,16.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Falaris,Hectáreas,0.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Festuca,Hectáreas,351.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Lotus,Hectáreas,0.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Panicum,Hectáreas,0.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Pasto llorón,Hectáreas,1890.0,06616
2002,"Cuadro 4.17. Buenos Aires. Forrajeras perennes. EAP con límites definidos. Superficie implantada por especie, según partido",buenos aires,pellegrini,Pasto ovillo,Hectáreas,0.0,06616
