Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mburucuyá,Mixta,"Hectárea | 500,1 - 1.000",10686.9,18098
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mburucuyá,Mixta,"Hectárea | 1.000,1 - 2.500",18115.0,18098
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mburucuyá,Mixta,"Hectárea | 2.500,1 - 5.000",17334.0,18098
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mburucuyá,Mixta,"Hectárea | 5.000,1 - 10.000",0.0,18098
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mburucuyá,Mixta,Hectárea | Más de 10.000,0.0,18098
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,EAP | Total,700.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,EAP | EAP sin límites definidos,9.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,EAP | EAP con límites definidos,691.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,EAP | Hasta 5,23.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 5,1 - 10",24.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 10,1 - 25",61.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 25,1 - 50",90.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 50,1 - 100",113.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 100,1 - 200",100.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 200,1 - 500",94.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 500,1 - 1.000",54.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 1.000,1 - 2.500",52.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 2.500,1 - 5.000",40.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"EAP | 5.000,1 - 10.000",25.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,EAP | Más de 10.000,15.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,Hectárea | Total,835855.4,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,Hectárea | EAP sin límites definidos,-1.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,Hectárea | EAP con límites definidos,835855.4,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,Hectárea | Hasta 5,66.5,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 5,1 - 10",200.5,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 10,1 - 25",1073.7,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 25,1 - 50",3472.8,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 50,1 - 100",8267.9,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 100,1 - 200",14664.6,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 200,1 - 500",30997.1,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 500,1 - 1.000",39904.8,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 1.000,1 - 2.500",85484.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 2.500,1 - 5.000",145459.5,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,"Hectárea | 5.000,1 - 10.000",184305.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,mercedes,Mixta,Hectárea | Más de 10.000,321959.0,18105
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,EAP | Total,879.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,EAP | EAP sin límites definidos,0.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,EAP | EAP con límites definidos,879.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,EAP | Hasta 5,21.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 5,1 - 10",52.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 10,1 - 25",169.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 25,1 - 50",182.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 50,1 - 100",185.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 100,1 - 200",112.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 200,1 - 500",78.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 500,1 - 1.000",37.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 1.000,1 - 2.500",25.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 2.500,1 - 5.000",14.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"EAP | 5.000,1 - 10.000",3.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,EAP | Más de 10.000,1.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,Hectárea | Total,236552.9,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,Hectárea | EAP sin límites definidos,-1.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,Hectárea | EAP con límites definidos,236552.9,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,Hectárea | Hasta 5,78.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 5,1 - 10",449.2,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 10,1 - 25",3112.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 25,1 - 50",7235.5,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 50,1 - 100",13610.5,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 100,1 - 200",16044.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 200,1 - 500",24733.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 500,1 - 1.000",26317.8,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 1.000,1 - 2.500",38968.9,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 2.500,1 - 5.000",41786.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,"Hectárea | 5.000,1 - 10.000",19121.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,monte caseros,Mixta,Hectárea | Más de 10.000,45097.0,18112
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,EAP | Total,429.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,EAP | EAP sin límites definidos,1.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,EAP | EAP con límites definidos,428.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,EAP | Hasta 5,20.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 5,1 - 10",56.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 10,1 - 25",77.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 25,1 - 50",41.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 50,1 - 100",38.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 100,1 - 200",31.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 200,1 - 500",47.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 500,1 - 1.000",46.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 1.000,1 - 2.500",33.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 2.500,1 - 5.000",22.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"EAP | 5.000,1 - 10.000",6.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,EAP | Más de 10.000,11.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,Hectárea | Total,438026.3,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,Hectárea | EAP sin límites definidos,-1.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,Hectárea | EAP con límites definidos,438026.3,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,Hectárea | Hasta 5,66.8,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 5,1 - 10",477.6,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 10,1 - 25",1357.3,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 25,1 - 50",1626.9,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 50,1 - 100",2865.2,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 100,1 - 200",4572.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 200,1 - 500",16735.4,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 500,1 - 1.000",32293.5,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 1.000,1 - 2.500",49051.1,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 2.500,1 - 5.000",81549.8,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,"Hectárea | 5.000,1 - 10.000",37198.7,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,paso de los libres,Mixta,Hectárea | Más de 10.000,210232.0,18119
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,EAP | Total,397.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,EAP | EAP sin límites definidos,49.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,EAP | EAP con límites definidos,348.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,EAP | Hasta 5,60.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 5,1 - 10",41.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 10,1 - 25",69.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 25,1 - 50",50.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 50,1 - 100",36.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 100,1 - 200",26.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 200,1 - 500",32.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 500,1 - 1.000",8.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 1.000,1 - 2.500",12.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 2.500,1 - 5.000",8.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"EAP | 5.000,1 - 10.000",5.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,EAP | Más de 10.000,1.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,Hectárea | Total,115134.1,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,Hectárea | EAP sin límites definidos,-1.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,Hectárea | EAP con límites definidos,115134.1,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,Hectárea | Hasta 5,166.4,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 5,1 - 10",316.5,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 10,1 - 25",1183.8,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 25,1 - 50",1931.1,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 50,1 - 100",2785.1,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 100,1 - 200",3837.9,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 200,1 - 500",10336.1,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 500,1 - 1.000",5555.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 1.000,1 - 2.500",21975.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 2.500,1 - 5.000",26609.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,"Hectárea | 5.000,1 - 10.000",29338.2,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,saladas,Mixta,Hectárea | Más de 10.000,11100.0,18126
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,EAP | Total,275.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,EAP | EAP sin límites definidos,9.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,EAP | EAP con límites definidos,266.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,EAP | Hasta 5,44.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 5,1 - 10",24.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 10,1 - 25",40.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 25,1 - 50",46.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 50,1 - 100",35.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 100,1 - 200",35.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 200,1 - 500",26.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 500,1 - 1.000",8.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 1.000,1 - 2.500",8.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 2.500,1 - 5.000",0.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"EAP | 5.000,1 - 10.000",0.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,EAP | Más de 10.000,0.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,Hectárea | Total,36377.6,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,Hectárea | EAP sin límites definidos,-1.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,Hectárea | EAP con límites definidos,36377.6,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,Hectárea | Hasta 5,86.7,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 5,1 - 10",193.8,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 10,1 - 25",648.6,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 25,1 - 50",1729.5,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 50,1 - 100",2504.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 100,1 - 200",5177.5,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 200,1 - 500",8357.5,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 500,1 - 1.000",5933.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 1.000,1 - 2.500",11747.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 2.500,1 - 5.000",0.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,"Hectárea | 5.000,1 - 10.000",0.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san cosme,Mixta,Hectárea | Más de 10.000,0.0,18133
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,EAP | Total,743.0,18140
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,EAP | EAP sin límites definidos,123.0,18140
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,EAP | EAP con límites definidos,620.0,18140
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,EAP | Hasta 5,15.0,18140
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,"EAP | 5,1 - 10",51.0,18140
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,"EAP | 10,1 - 25",96.0,18140
2002," Cuadro 1.2. Corrientes. Cantidad y superficie del total de EAP, por escala de extensión, según departamento",corrientes,san luis del palmar,Mixta,"EAP | 25,1 - 50",91.0,18140
