censo,cuadro,provincia,departamento,link,unidad_de_registro,indicador,valor,escala_total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Caleu Caleu,42014,Hectáreas,"2.500,1 - 5.000",143698,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Caleu Caleu,42014,Hectáreas,"5.000,1 - 7.500",55558,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Caleu Caleu,42014,Hectáreas,"7.500,1 - 10.000",37316,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Caleu Caleu,42014,Hectáreas,"10.000,1 - 20.000",139908,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Caleu Caleu,42014,Hectáreas,"20.000,1 y más",81013,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,Total,369,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,0 - 25,10,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"25,1 - 50",19,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"50,1 - 100",31,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"100,1 - 200",54,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"200,1 - 500",126,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"500,1 - 1.000",82,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"1.000,1 - 1.500",26,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"1.500,1 - 2.000",8,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"2.000,1 - 2.500",7,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"2.500,1 - 5.000",3,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"7.500,1 - 10.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,Total,209261.9,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,0 - 25,112.7,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"25,1 - 50",777,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"50,1 - 100",2642.2,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"100,1 - 200",8692,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"200,1 - 500",41323,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"500,1 - 1.000",56943,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"1.000,1 - 1.500",32036,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"1.500,1 - 2.000",14011,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"2.000,1 - 2.500",15517,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"2.500,1 - 5.000",9766,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"5.000,1 - 7.500",-1,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"7.500,1 - 10.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Capital,42021,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,Total,207,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,0 - 25,4,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"25,1 - 50",-1,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"50,1 - 100",19,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"100,1 - 200",-1,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"200,1 - 500",46,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"500,1 - 1.000",47,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"1.000,1 - 1.500",13,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"1.500,1 - 2.000",15,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"2.000,1 - 2.500",4,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"2.500,1 - 5.000",10,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"5.000,1 - 7.500",3,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,Total,171194.9,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,0 - 25,34.4,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"25,1 - 50",-1,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"50,1 - 100",1656.5,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"100,1 - 200",-1,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"200,1 - 500",15603,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"500,1 - 1.000",33818,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"1.000,1 - 1.500",14736,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"1.500,1 - 2.000",26332,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"2.000,1 - 2.500",9648,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"2.500,1 - 5.000",31435,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"5.000,1 - 7.500",19555,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"10.000,1 - 20.000",-1,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Catriló,42028,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,Total,172,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,0 - 25,-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"25,1 - 50",-1,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"50,1 - 100",-1,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"100,1 - 200",-1,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"200,1 - 500",8,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"500,1 - 1.000",18,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"1.000,1 - 1.500",27,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"1.500,1 - 2.000",15,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"2.000,1 - 2.500",30,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"2.500,1 - 5.000",32,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"5.000,1 - 7.500",16,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"7.500,1 - 10.000",11,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"10.000,1 - 20.000",6,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,EAP,"20.000,1 y más",4,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,Total,681931.9,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,0 - 25,-1,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"25,1 - 50",-1,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"50,1 - 100",-1,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"100,1 - 200",-1,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"200,1 - 500",2628,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"500,1 - 1.000",12613,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"1.000,1 - 1.500",33943,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"1.500,1 - 2.000",26649,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"2.000,1 - 2.500",74137,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"2.500,1 - 5.000",134083,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"5.000,1 - 7.500",102281,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"7.500,1 - 10.000",99070.4,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"10.000,1 - 20.000",79317,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chalileo,42049,Hectáreas,"20.000,1 y más",116770,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,Total,344,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,0 - 25,13,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"25,1 - 50",26,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"50,1 - 100",32,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"100,1 - 200",68,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"200,1 - 500",100,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"500,1 - 1.000",59,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"1.000,1 - 1.500",19,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"1.500,1 - 2.000",11,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"2.000,1 - 2.500",4,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"2.500,1 - 5.000",9,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"5.000,1 - 7.500",3,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,EAP,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,Total,190480,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,0 - 25,167,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"25,1 - 50",1047.5,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"50,1 - 100",2440,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"100,1 - 200",10308,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"200,1 - 500",33009.5,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"500,1 - 1.000",43780,500-1.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"1.000,1 - 1.500",22945,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"1.500,1 - 2.000",18869,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"2.000,1 - 2.500",8471,1.000-2.500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"2.500,1 - 5.000",28630,2.500-5.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"5.000,1 - 7.500",20813,5.000-10.000
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"7.500,1 - 10.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"10.000,1 - 20.000",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chapaleufú,42056,Hectáreas,"20.000,1 y más",0,10.000 y más
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,Total,182,Total
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,0 - 25,0,0-25
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,"25,1 - 50",0,25-50
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,"50,1 - 100",-1,50-100
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,"100,1 - 200",0,100-200
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,"200,1 - 500",3,200-500
2018,"Explotaciones agropecuarias con límites definidos y mixtas por escala de extensión, según departamento, en unidades y hectáreas. Al 31 de diciembre de 2017",La Pampa,Chical Co,42063,EAP,"500,1 - 1.000",-1,500-1.000
