censo,cuadro,link,provincia,departamento,unidad_de_registro,indicador,valor,escala_total
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"50,1 - 75",5765.9,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"75,1 - 100",14870,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"100,1 - 150",18121,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"150,1 - 200",16766.5,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"200,1 - 300",32368,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"300,1 - 500",51077,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"500,1 - 1.000",89095,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"1.000,1 - 2.500",159187.5,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,"2.500,1 - 5.000",64383.5,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22084,chaco,libertador general san martín,Hectárea,Más de 5.000,121234,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,Tot-l,973,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,0 - 5,7,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"5,1 - 10",13,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"10,1 - 25",35,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"25,1 - 50",144,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"50,1 - 75",96,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"75,1 - 100",142,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"100,1 - 150",145,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"150,1 - 200",96,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"200,1 - 300",108,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"300,1 - 500",87,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"500,1 - 1.000",57,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"1.000,1 - 2.500",39,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,"2.500,1 - 5.000",4,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,EAP,Más de 5.000,0,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,Tot-l,232246,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,0 - 5,35,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"5,1 - 10",107.5,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"10,1 - 25",727,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"25,1 - 50",6092.5,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"50,1 - 75",6137,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"75,1 - 100",13193,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"100,1 - 150",17783,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"150,1 - 200",16726,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"200,1 - 300",26819.5,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"300,1 - 500",33763,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"500,1 - 1.000",36894.5,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"1.000,1 - 2.500",59375,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,"2.500,1 - 5.000",14593,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22091,chaco,maipú,Hectárea,Más de 5.000,0,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,Tot-l,751,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,0 - 5,18,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"5,1 - 10",14,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"10,1 - 25",39,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"25,1 - 50",75,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"50,1 - 75",67,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"75,1 - 100",94,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"100,1 - 150",88,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"150,1 - 200",58,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"200,1 - 300",66,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"300,1 - 500",89,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"500,1 - 1.000",82,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"1.000,1 - 2.500",51,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,"2.500,1 - 5.000",5,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,EAP,Más de 5.000,5,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,Tot-l,310058.5,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,0 - 5,62.8,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"5,1 - 10",114.5,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"10,1 - 25",731.8,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"25,1 - 50",3171,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"50,1 - 75",4288.7,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"75,1 - 100",8885,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"100,1 - 150",11079.5,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"150,1 - 200",10517.5,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"200,1 - 300",16749,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"300,1 - 500",34830.1,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"500,1 - 1.000",56776.5,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"1.000,1 - 2.500",80517.1,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,"2.500,1 - 5.000",16247,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22098,chaco,mayor luis j. fontana,Hectárea,Más de 5.000,66088,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,Tot-l,372,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,0 - 5,1,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"5,1 - 10",0,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"10,1 - 25",6,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"25,1 - 50",32,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"50,1 - 75",7,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"75,1 - 100",53,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"100,1 - 150",27,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"150,1 - 200",39,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"200,1 - 300",49,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"300,1 - 500",60,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"500,1 - 1.000",52,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"1.000,1 - 2.500",38,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,"2.500,1 - 5.000",7,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,EAP,Más de 5.000,1,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,Tot-l,172437,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,0 - 5,1.5,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"5,1 - 10",0,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"10,1 - 25",113.5,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"25,1 - 50",1434.5,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"50,1 - 75",470.5,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"75,1 - 100",5144,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"100,1 - 150",3584.5,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"150,1 - 200",7403,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"200,1 - 300",13025.5,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"300,1 - 500",24701,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"500,1 - 1.000",36358,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"1.000,1 - 2.500",52141,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,"2.500,1 - 5.000",21719,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22105,chaco,9 de julio,Hectárea,Más de 5.000,6341,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,Tot-l,796,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,EAP sin límites definidos,0,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,0 - 5,91,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"5,1 - 10",52,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"10,1 - 25",51,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"25,1 - 50",91,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"50,1 - 75",50,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"75,1 - 100",82,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"100,1 - 150",90,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"150,1 - 200",63,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"200,1 - 300",86,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"300,1 - 500",67,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"500,1 - 1.000",57,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"1.000,1 - 2.500",12,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,"2.500,1 - 5.000",1,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,EAP,Más de 5.000,3,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,Tot-l,180496.2,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,0 - 5,329.4,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"5,1 - 10",423.5,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"10,1 - 25",931,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"25,1 - 50",3817.5,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"50,1 - 75",3145.3,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"75,1 - 100",7609,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"100,1 - 150",11738,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"150,1 - 200",11315.5,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"200,1 - 300",21495.5,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"300,1 - 500",26528,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"500,1 - 1.000",40398.5,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"1.000,1 - 2.500",18925,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,"2.500,1 - 5.000",3250,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22112,chaco,o'higgins,Hectárea,Más de 5.000,30590,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,Tot-l,382,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,EAP sin límites definidos,10,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,0 - 5,22,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"5,1 - 10",27,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"10,1 - 25",41,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"25,1 - 50",53,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"50,1 - 75",19,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"75,1 - 100",37,50-100
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"100,1 - 150",28,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"150,1 - 200",18,100-200
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"200,1 - 300",14,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"300,1 - 500",28,200-500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"500,1 - 1.000",49,500-1000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"1.000,1 - 2.500",21,1000-2500
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,"2.500,1 - 5.000",11,2.500-5.000
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,EAP,Más de 5.000,4,Más de 5.000 (Santiago y Chaco)
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,Tot-l,173808.6,NA
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,EAP sin límites definidos,-1,EAP sin límites definidos
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,0 - 5,66.9,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,"5,1 - 10",213.2,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,"10,1 - 25",716.7,0-25
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,"25,1 - 50",2023.1,25-50
2002,"Cuadro 1.2. Chaco.  Cantidad y superficie del total de EAP, por escala de extensión, según departamento",22119,chaco,presidencia de la plaza,Hectárea,"50,1 - 75",1164.7,50-100
